show_id,type,title,director,date_added,rating,duration,description
81004321,Movie,Whindersson Nunes: Adult,Diego Pignataro,15-Aug-19,TV-MA,69 min,Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.
81085824,Movie,White Chamber,Paul Raschid,1-Aug-19,TV-MA,89 min,"When a civil war ravages the UK, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess."
80245121,Movie,White Fang,Alexandre Espigares,6-Jul-18,TV-PG,88 min,A loyal wolfdog's curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.
80194950,Movie,Wine Country,Amy Poehler,10-May-19,R,104 min,"When longtime friends meet up for a wine-soaked birthday getaway in Napa Valley, their perfectly planned weekend turns messier by the minute."
81167490,Movie,Wish Man,Theo Davies,3-Dec-19,TV-14,108 min,"After surviving a life-threatening accident, a troubled cop finds new purpose when he bonds with a terminally ill little boy. Based on a true story."
81221851,Movie,Women of Mafia 2,Patryk Vega,14-Jan-20,TV-MA,132 min,"When a major drug deal goes sour, the queen of the Warsaw underworld must contend with a rival criminal, a crossed ally and a religious fighter."
80223582,Movie,Yoo Byung Jae: Discomfort Zone,Y. Joon Chung,17-Aug-18,TV-MA,54 min,Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.
80167647,Movie,Your Son,Miguel Ángel Vivas,1-Mar-19,TV-MA,103 min,"After his son is brutally beaten outside a nightclub, a surgeon takes the law into his own hands and seeks vengeance against the perpetrators."
80988834,Movie,Yucatán,Daniel Monzón,15-Feb-19,TV-MA,130 min,Competing con artists attempt to creatively and ruthlessly swindle a fatherly lottery winner while on a lively cruise from Spain to Mexico.
81005364,Movie,Zero,Aanand Rai,21-May-19,TV-14,159 min,"Through his relationships with two wildly different women, a vertically challenged bachelor with a larger-than-life persona must discover his purpose."
80239831,Movie,Zion,Floyd Russ,10-Aug-18,TV-PG,12 min,"Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short."
80993648,Movie,Zoo,Shlok Sharma,1-Jul-18,TV-MA,94 min,"A drug dealer starts having doubts about his trade as his brother, his client, and two rappers from the slums each battle their own secret addictions."
